userID,friendID,value
1058,419,1
1058,425,1
1058,501,1
1058,543,1
1058,569,1
1058,632,1
1058,669,1
1058,804,1
1058,844,1
1058,966,1
1058,1072,1
1058,1143,1
1058,1198,1
1058,1373,1
1058,1478,1
1058,1509,1
1058,1515,1
1058,1516,1
1058,1567,1
1058,1568,1
1058,1636,1
1058,1687,1
1058,1788,1
1058,1811,1
1058,1973,1
1060,440,1
1060,842,1
1060,1156,1
1060,1543,1
1061,1144,1
1061,1364,1
1061,1709,1
1061,1914,1
1062,59,1
1062,62,1
1062,1258,1
1063,1006,1
1063,1054,1
1063,1875,1
1063,1928,1
1064,84,1
1065,129,1
1065,385,1
1065,1071,1
1065,1300,1
1065,1301,1
1067,56,1
1067,198,1
1067,1258,1
1067,1281,1
1067,1331,1
1067,1375,1
1067,1597,1
1067,1626,1
1067,1792,1
1068,1221,1
1068,1258,1
1069,110,1
1069,129,1
1069,130,1
1069,136,1
1069,209,1
1069,253,1
1069,271,1
1069,278,1
1069,298,1
1069,311,1
1069,315,1
1069,339,1
1069,361,1
1069,383,1
1069,390,1
1069,413,1
1069,419,1
1069,421,1
1069,470,1
1069,501,1
1069,503,1
1069,545,1
1069,569,1
1069,571,1
1069,572,1
1069,621,1
1069,632,1
1069,638,1
1069,655,1
1069,659,1
1069,667,1
1069,679,1
1069,713,1
1069,717,1
1069,732,1
1069,760,1
1069,770,1
1069,797,1
1069,808,1
1069,831,1
1069,851,1
1069,905,1
1069,966,1
1069,985,1
1069,1034,1
1069,1071,1
1069,1106,1
1069,1124,1
1069,1132,1
1069,1146,1
1069,1226,1
1069,1263,1
1069,1300,1
1069,1301,1
1069,1445,1
1069,1478,1
1069,1532,1
1069,1535,1
1069,1560,1
1069,1567,1
1069,1600,1
1069,1606,1
1069,1659,1
1069,1684,1
1069,1690,1
1069,1821,1
1069,1908,1
1069,1973,1
1069,2018,1
1070,186,1
1070,303,1
1071,17,1
1071,49,1
1071,136,1
1071,207,1
1071,226,1
1071,302,1
1071,311,1
1071,315,1
1071,419,1
1071,472,1
1071,481,1
1071,490,1
1071,514,1
1071,531,1
1071,569,1
1071,659,1
1071,674,1
1071,675,1
1071,723,1
1071,808,1
1071,830,1
1071,941,1
1071,966,1
1071,1065,1
1071,1069,1
1071,1072,1
1071,1102,1
1071,1131,1
1071,1132,1
1071,1179,1
1071,1253,1
1071,1290,1
1071,1419,1
1071,1437,1
1071,1478,1
1071,1606,1
1071,1659,1
1071,1665,1
1071,1743,1
1071,1773,1
1071,1880,1
1071,1973,1
1071,2038,1
1071,2059,1
1071,2068,1
1072,130,1
1072,133,1
1072,227,1
1072,247,1
1072,302,1
1072,311,1
1072,332,1
1072,355,1
1072,370,1
1072,399,1
1072,419,1
1072,451,1
1072,472,1
1072,490,1
1072,514,1
1072,569,1
1072,659,1
1072,717,1
1072,830,1
1072,884,1
1072,916,1
1072,917,1
1072,930,1
1072,966,1
1072,969,1
1072,1033,1
1072,1058,1
1072,1071,1
1072,1102,1
1072,1106,1
1072,1132,1
1072,1145,1
1072,1179,1
1072,1381,1
1072,1419,1
1072,1437,1
1072,1478,1
1072,1511,1
1072,1685,1
1072,1773,1
1072,1895,1
1072,2038,1
1072,2039,1
1072,2068,1
1073,961,1
1073,1879,1
1074,1210,1
1074,1258,1
1074,1478,1
1074,1597,1
1074,1845,1
1075,307,1
1075,346,1
1075,387,1
1075,490,1
1075,718,1
1075,831,1
1075,838,1
1075,1054,1
1075,1084,1
1075,1097,1
1075,1102,1
1075,1132,1
1075,1146,1
1075,1194,1
1075,1261,1
1075,1365,1
1075,1516,1
1075,1532,1
1075,1543,1
1075,1573,1
1075,1597,1
1075,1715,1
1075,1785,1
1075,1910,1
1075,1929,1
1076,43,1
1076,561,1
1076,842,1
1076,847,1
1076,958,1
1076,1382,1
1076,1662,1
1076,1761,1
1076,1769,1
1076,1964,1
1078,212,1
1078,298,1
1078,1120,1
1078,1488,1
1079,198,1
1079,743,1
1079,1256,1
1079,1490,1
1079,2036,1
1080,45,1
1080,46,1
1080,58,1
1080,133,1
1080,214,1
1080,383,1
1080,399,1
1080,414,1
1080,470,1
1080,514,1
1080,572,1
1080,593,1
1080,730,1
1080,790,1
1080,884,1
1080,930,1
1080,966,1
1080,1023,1
1080,1056,1
1080,1197,1
1080,1253,1
1080,1304,1
1080,1343,1
1080,1356,1
1080,1556,1
1080,1578,1
1080,1628,1
1080,1851,1
1080,1937,1
1080,2018,1
1080,2054,1
1081,31,1
1081,161,1
1081,1789,1
1081,1964,1
1082,1956,1
1082,2088,1
1083,1134,1
1083,2042,1
1084,43,1
1084,193,1
1084,311,1
1084,691,1
1084,1075,1
1084,1691,1
1085,813,1
1085,848,1
1086,143,1
1086,162,1
1086,236,1
1086,330,1
1086,355,1
1086,390,1
1086,571,1
1086,621,1
1086,671,1
1086,984,1
1086,1001,1
1086,1247,1
1086,1394,1
1086,1399,1
1086,1455,1
1086,1567,1
1086,1653,1
1086,1662,1
1086,1753,1
1086,1846,1
1087,60,1
1087,152,1
1087,328,1
1087,453,1
1087,465,1
1087,475,1
1087,513,1
1087,609,1
1087,619,1
1087,756,1
1087,791,1
1087,817,1
1087,824,1
1087,831,1
1087,855,1
1087,863,1
1087,917,1
1087,1230,1
1087,1258,1
1087,1286,1
1087,1404,1
1087,1481,1
1087,1524,1
1087,1547,1
1087,1554,1
1087,1740,1
1087,1741,1
1087,1777,1
1087,1824,1
1087,1911,1
1087,1964,1
1087,2061,1
1088,12,1
1088,101,1
1088,143,1
1088,298,1
1088,363,1
1088,431,1
1088,432,1
1088,633,1
1088,881,1
1088,1020,1
1088,1160,1
1088,1183,1
1088,1339,1
1088,1444,1
1088,1483,1
1088,1793,1
1089,40,1
1089,112,1
1089,325,1
1089,416,1
1089,454,1
1089,686,1
1089,762,1
1089,1103,1
1089,1125,1
1089,1213,1
1089,1258,1
1089,1393,1
1089,1498,1
1089,1777,1
1089,1805,1
1089,2051,1
1089,2080,1
1090,924,1
1090,1697,1
1090,1761,1
1091,388,1
1091,1151,1
1091,1156,1
1091,1670,1
1091,1748,1
1092,110,1
1092,129,1
1092,207,1
1092,390,1
1092,437,1
1092,463,1
1092,581,1
1092,692,1
1092,726,1
1092,810,1
1092,831,1
1092,941,1
1092,1027,1
1092,1146,1
1092,1248,1
1092,1308,1
1092,1543,1
1092,1570,1
1092,1605,1
1092,1706,1
1092,1769,1
1092,1879,1
1092,1934,1
1092,1956,1
1092,2000,1
1092,2020,1
1092,2037,1
1092,2068,1
1093,377,1
1094,26,1
1094,143,1
1094,568,1
1094,831,1
1094,1153,1
1094,1708,1
1094,1731,1
1094,1746,1
1094,1966,1
1094,2041,1
1097,473,1
1097,749,1
1097,898,1
1097,1075,1
1097,1104,1
1097,1109,1
1097,1124,1
1097,1308,1
1097,1337,1
1097,1597,1
1097,1606,1
1097,1909,1
1097,2031,1
1098,78,1
1098,1621,1
1099,264,1
1099,275,1
1099,306,1
1099,859,1
1100,180,1
1100,238,1
1100,708,1
1100,1660,1
1101,78,1
1101,1281,1
1101,1801,1
1102,24,1
1102,47,1
1102,49,1
1102,126,1
1102,129,1
1102,132,1
1102,145,1
1102,159,1
1102,207,1
1102,229,1
1102,242,1
1102,253,1
1102,329,1
1102,333,1
1102,339,1
1102,350,1
1102,387,1
1102,419,1
1102,555,1
1102,571,1
1102,572,1
1102,609,1
1102,612,1
1102,632,1
1102,659,1
1102,660,1
1102,713,1
1102,723,1
1102,726,1
1102,793,1
1102,795,1
1102,804,1
1102,851,1
1102,898,1
1102,910,1
1102,975,1
1102,984,1
1102,1002,1
1102,1027,1
1102,1033,1
1102,1071,1
1102,1072,1
1102,1075,1
1102,1179,1
1102,1186,1
1102,1226,1
1102,1233,1
1102,1263,1
1102,1332,1
1102,1389,1
1102,1425,1
1102,1433,1
1102,1455,1
1102,1457,1
1102,1478,1
1102,1535,1
1102,1600,1
1102,1632,1
1102,1633,1
1102,1641,1
1102,1649,1
1102,1659,1
1102,1661,1
1102,1690,1
1102,1752,1
1102,1790,1
1102,1808,1
1102,1817,1
1102,1838,1
1102,1850,1
1102,1879,1
1102,1903,1
1102,1910,1
1102,1959,1
1102,1973,1
1102,2021,1
1102,2068,1
1103,4,1
1103,211,1
1103,397,1
1103,762,1
1103,831,1
1103,1089,1
1103,1393,1
1103,1505,1
1103,2080,1
1104,95,1
1104,158,1
1104,271,1
1104,280,1
1104,332,1
1104,339,1
1104,414,1
1104,569,1
1104,572,1
1104,691,1
1104,808,1
1104,815,1
1104,898,1
1104,1097,1
1104,1179,1
1104,1253,1
1104,1263,1
1104,1437,1
1104,1478,1
1104,1515,1
1104,1600,1
1104,1663,1
1104,1811,1
1104,1813,1
1104,1815,1
1104,1821,1
1104,1965,1
1104,1973,1
1104,2068,1
1104,2087,1
1106,90,1
1106,145,1
1106,223,1
1106,256,1
1106,339,1
1106,475,1
1106,481,1
1106,514,1
1106,555,1
1106,572,1
1106,659,1
1106,691,1
1106,730,1
1106,749,1
1106,804,1
1106,851,1
1106,884,1
1106,984,1
1106,1001,1
1106,1033,1
1106,1069,1
1106,1072,1
1106,1124,1
1106,1143,1
1106,1150,1
1106,1167,1
1106,1179,1
1106,1453,1
1106,1515,1
1106,1572,1
1106,1690,1
1106,1809,1
1106,1961,1
1107,65,1
1107,127,1
1107,731,1
1107,746,1
1107,763,1
1107,839,1
1107,1312,1
1107,1419,1
1107,1734,1
1108,1204,1
1108,1249,1
1108,1660,1
1108,1662,1
1108,1704,1
1108,1761,1
1108,1801,1
1108,1882,1
1108,1975,1
1109,232,1
1109,545,1
1109,713,1
1109,1097,1
1109,1993,1
1110,1321,1
1111,899,1
1111,920,1
1112,170,1
1112,862,1
1112,1924,1
1113,25,1
1113,49,1
1113,58,1
1113,79,1
1113,110,1
1113,120,1
1113,144,1
1113,179,1
1113,227,1
1113,236,1
1113,258,1
1113,283,1
1113,348,1
1113,355,1
1113,370,1
1113,385,1
1113,419,1
1113,421,1
1113,439,1
1113,494,1
1113,504,1
1113,536,1
1113,561,1
1113,581,1
1113,617,1
1113,847,1
1113,1015,1
1113,1023,1
1113,1116,1
1113,1130,1
1113,1135,1
1113,1145,1
1113,1346,1
1113,1446,1
1113,1525,1
1113,1572,1
1113,1625,1
1113,1670,1
1113,1726,1
1113,1761,1
1113,1833,1
1114,143,1
1114,1419,1
1114,1543,1
1114,1594,1
1114,1773,1
1114,1895,1
1115,128,1
1115,164,1
1115,374,1
1115,430,1
1115,480,1
1115,643,1
1115,714,1
1115,1202,1
1115,1209,1
1115,1210,1
1115,1744,1
1116,122,1
1116,348,1
1116,405,1
1116,419,1
1116,561,1
1116,924,1
1116,1113,1
1116,1660,1
1116,1761,1
1116,1766,1
1116,1969,1
1118,181,1
1118,205,1
1118,259,1
1118,277,1
1118,657,1
1118,1013,1
1119,1178,1
1119,1664,1
1120,173,1
1120,198,1
1120,308,1
1120,421,1
1120,673,1
1120,688,1
1120,906,1
1120,915,1
1120,933,1
1120,1002,1
1120,1078,1
1120,1267,1
1120,1291,1
1120,1420,1
1120,1424,1
1120,1793,1
1120,1804,1
1120,1809,1
1120,1826,1
1120,1906,1
1120,1984,1
1120,1994,1
1120,2037,1
1121,1709,1
1122,593,1
1122,1145,1
1122,1410,1
1123,1008,1
1123,1221,1
1124,133,1
1124,256,1
1124,339,1
1124,490,1
1124,527,1
1124,632,1
1124,795,1
1124,808,1
1124,830,1
1124,851,1
1124,864,1
1124,1023,1
1124,1069,1
1124,1097,1
1124,1106,1
1124,1133,1
1124,1179,1
1124,1337,1
1124,1363,1
1124,1429,1
1124,1445,1
1124,1560,1
1124,1632,1
1124,1803,1
1124,2018,1
1125,39,1
1125,59,1
1125,142,1
1125,183,1
1125,454,1
1125,455,1
1125,516,1
1125,647,1
1125,714,1
1125,750,1
1125,1089,1
1125,1164,1
1125,1258,1
1125,1393,1
1125,1551,1
1125,1625,1
1125,1660,1
1125,1679,1
1125,1865,1
1125,1975,1
1125,2003,1
1125,2006,1
1125,2025,1
1126,127,1
1128,58,1
1128,258,1
1128,684,1
1128,730,1
1128,941,1
1128,1453,1
1128,1462,1
1128,2031,1
1128,2054,1
1130,30,1
1130,113,1
1130,196,1
1130,198,1
1130,219,1
1130,289,1
1130,303,1
1130,336,1
1130,346,1
1130,511,1
1130,655,1
1130,682,1
1130,688,1
1130,812,1
1130,831,1
1130,899,1
1130,915,1
1130,938,1
1130,966,1
1130,1113,1
1130,1136,1
1130,1146,1
1130,1153,1
1130,1157,1
1130,1170,1
1130,1173,1
1130,1213,1
1130,1214,1
1130,1230,1
1130,1277,1
1130,1281,1
1130,1288,1
1130,1316,1
1130,1339,1
1130,1480,1
1130,1498,1
1130,1517,1
1130,1524,1
1130,1543,1
1130,1546,1
1130,1566,1
1130,1587,1
1130,1662,1
1130,1682,1
1130,1706,1
1130,1777,1
1130,1782,1
1130,1818,1
1130,1859,1
1130,1879,1
1130,1887,1
1130,1895,1
1130,2016,1
1130,2036,1
1130,2065,1
1130,2068,1
1130,2088,1
1131,514,1
1131,555,1
1131,804,1
1131,966,1
1131,1071,1
1131,1478,1
1131,1563,1
1132,11,1
1132,30,1
1132,68,1
1132,126,1
1132,129,1
1132,130,1
1132,133,1
1132,162,1
1132,256,1
1132,271,1
1132,301,1
1132,302,1
1132,311,1
1132,329,1
1132,361,1
1132,414,1
1132,415,1
1132,419,1
1132,451,1
1132,490,1
1132,498,1
1132,501,1
1132,545,1
1132,632,1
1132,659,1
1132,660,1
1132,675,1
1132,717,1
1132,758,1
1132,808,1
1132,830,1
1132,884,1
1132,905,1
1132,917,1
1132,966,1
1132,969,1
1132,985,1
1132,1001,1
1132,1054,1
1132,1069,1
1132,1071,1
1132,1072,1
1132,1075,1
1132,1146,1
1132,1179,1
1132,1184,1
1132,1253,1
1132,1263,1
1132,1277,1
1132,1300,1
1132,1301,1
1132,1308,1
1132,1332,1
1132,1379,1
1132,1429,1
1132,1478,1
1132,1481,1
1132,1509,1
1132,1532,1
1132,1535,1
1132,1555,1
1132,1590,1
1132,1606,1
1132,1659,1
1132,1665,1
1132,1773,1
1132,1780,1
1132,1813,1
1132,1823,1
1132,1895,1
1132,1906,1
1132,1973,1
1132,2027,1
1132,2068,1
1132,2088,1
1133,193,1
1133,227,1
1133,464,1
1133,490,1
1133,569,1
1133,584,1
1133,629,1
1133,701,1
1133,743,1
1133,754,1
1133,858,1
1133,941,1
1133,1124,1
1133,1135,1
1133,1138,1
1133,1179,1
1133,1277,1
1133,1339,1
1133,1530,1
1133,1593,1
1133,1600,1
1133,1690,1
1133,1789,1
1133,1830,1
1133,1973,1
1134,1083,1
1135,7,1
1135,13,1
1135,46,1
1135,146,1
1135,179,1
1135,232,1
1135,302,1
1135,310,1
1135,327,1
1135,332,1
1135,405,1
1135,419,1
1135,451,1
1135,569,1
1135,632,1
1135,636,1
1135,669,1
1135,806,1
1135,815,1
1135,1023,1
1135,1027,1
1135,1113,1
1135,1133,1
1135,1145,1
1135,1294,1
1135,1304,1
1135,1308,1
1135,1453,1
1135,1471,1
1135,1478,1
1135,1659,1
1135,1687,1
1135,1742,1
1135,1757,1
1135,1780,1
1135,1856,1
1135,1915,1
1135,2068,1
1136,11,1
1136,451,1
1136,609,1
1136,778,1
1136,808,1
1136,851,1
1136,885,1
1136,1046,1
1136,1130,1
1136,1145,1
1136,1197,1
1136,1272,1
1136,1419,1
1136,1453,1
1136,1478,1
1136,1559,1
1136,1590,1
1136,1605,1
1136,1628,1
1136,1690,1
1136,1742,1
1136,1773,1
1136,1829,1
1136,1895,1
1136,2021,1
1137,147,1
1137,498,1
1137,1171,1
1137,1186,1
1137,1263,1
1137,1431,1
1137,1433,1
1138,44,1
1138,56,1
1138,173,1
1138,623,1
1138,1054,1
1138,1133,1
1138,1239,1
1138,1353,1
1138,1655,1
1138,1875,1
1138,1918,1
1139,1563,1
1139,1956,1
1140,1905,1
1143,145,1
1143,162,1
1143,229,1
1143,230,1
1143,571,1
1143,749,1
1143,804,1
1143,851,1
1143,939,1
1143,966,1
1143,984,1
1143,1058,1
1143,1106,1
1143,1247,1
1143,1253,1
1143,1356,1
1143,1379,1
1143,1665,1
1143,1762,1
1143,1965,1
1144,115,1
1144,143,1
1144,215,1
1144,303,1
1144,499,1
1144,637,1
1144,642,1
1144,707,1
1144,1061,1
1144,1224,1
1144,1230,1
1144,1274,1
1144,1281,1
1144,1350,1
1144,1364,1
1144,1662,1
1144,1864,1
1144,1914,1
1144,2048,1
1145,12,1
1145,46,1
1145,47,1
1145,58,1
1145,120,1
1145,121,1
1145,129,1
1145,132,1
1145,150,1
1145,227,1
1145,230,1
1145,240,1
1145,252,1
1145,254,1
1145,256,1
1145,280,1
1145,310,1
1145,332,1
1145,339,1
1145,340,1
1145,363,1
1145,419,1
1145,425,1
1145,451,1
1145,514,1
1145,531,1
1145,538,1
1145,578,1
1145,593,1
1145,612,1
1145,646,1
1145,753,1
1145,768,1
1145,770,1
1145,852,1
1145,1046,1
1145,1072,1
1145,1113,1
1145,1122,1
1145,1135,1
1145,1136,1
1145,1150,1
1145,1198,1
1145,1253,1
1145,1272,1
1145,1294,1
1145,1300,1
1145,1369,1
1145,1379,1
1145,1410,1
1145,1451,1
1145,1453,1
1145,1478,1
1145,1521,1
1145,1525,1
1145,1559,1
1145,1560,1
1145,1562,1
1145,1568,1
1145,1762,1
1145,1780,1
1145,1813,1
1145,1829,1
1145,1851,1
1145,1880,1
1145,1898,1
1145,1954,1
1145,1963,1
1145,2000,1
1145,2018,1
1145,2021,1
1145,2061,1
1146,12,1
1146,129,1
1146,162,1
1146,266,1
1146,385,1
1146,388,1
1146,475,1
1146,501,1
1146,545,1
1146,621,1
1146,650,1
1146,726,1
1146,915,1
1146,938,1
1146,939,1
1146,1011,1
1146,1069,1
1146,1075,1
1146,1092,1
1146,1130,1
1146,1132,1
1146,1156,1
1146,1183,1
1146,1213,1
1146,1249,1
1146,1263,1
1146,1281,1
1146,1283,1
1146,1299,1
1146,1465,1
1146,1544,1
1146,1568,1
1146,1597,1
1146,1652,1
1146,1662,1
1146,1670,1
1146,1682,1
1146,1684,1
1146,1875,1
1146,1899,1
1146,1911,1
1147,212,1
1147,1488,1
1148,142,1
1148,224,1
1148,365,1
1148,480,1
1148,661,1
1148,683,1
1148,767,1
1148,1167,1
1148,1210,1
1148,1258,1
1148,1345,1
1148,1625,1
1148,2014,1
1148,2088,1
1149,78,1
1149,1166,1
1149,2051,1
1150,58,1
1150,120,1
1150,129,1
1150,163,1
1150,175,1
1150,179,1
1150,340,1
1150,385,1
1150,437,1
1150,494,1
1150,514,1
1150,634,1
1150,636,1
1150,749,1
1150,778,1
1150,852,1
1150,941,1
1150,1106,1
1150,1145,1
1150,1217,1
1150,1300,1
1150,1301,1
1150,1310,1
1150,1369,1
1150,1373,1
1150,1476,1
1150,1572,1
1150,1588,1
1150,1895,1
1150,1898,1
1150,1959,1
1150,1963,1
1150,2021,1
1151,1091,1
1151,1527,1
1151,2019,1
1152,44,1
1152,1036,1
1152,1480,1
1152,1918,1
1153,150,1
1153,195,1
1153,227,1
1153,355,1
1153,385,1
1153,691,1
1153,705,1
1153,721,1
1153,743,1
1153,749,1
1153,817,1
1153,925,1
1153,1094,1
1153,1130,1
1153,1283,1
1153,1403,1
1153,1553,1
1153,1706,1
1153,1761,1
1153,1785,1
1153,1869,1
1153,1879,1
1153,2053,1
1154,143,1
1154,365,1
1154,426,1
1154,831,1
1154,922,1
1154,1164,1
1154,1167,1
1154,1543,1
1154,1625,1
1154,1629,1
1154,1801,1
1154,1929,1
1154,1989,1
1155,168,1
1155,407,1
1155,813,1
1155,842,1
1155,968,1
1155,1204,1
1155,1382,1
1155,1641,1
1155,1975,1
1156,142,1
1156,1054,1
1156,1060,1
1156,1091,1
1156,1146,1
1156,1167,1
1156,1281,1
1156,1924,1
1157,355,1
1157,938,1
1157,1130,1
1158,672,1
1158,1543,1
1158,1670,1
1158,2085,1
1159,459,1
1159,743,1
1159,1543,1
1159,1789,1
1160,521,1
1160,545,1
1160,673,1
1160,758,1
1160,1088,1
1160,1444,1
1160,1670,1
1160,1682,1
1160,1804,1
1160,1830,1
1161,101,1
1161,186,1
1161,247,1
1161,302,1
1161,655,1
1161,726,1
1161,808,1
1161,830,1
1161,930,1
1161,1488,1
1161,1528,1
1161,1560,1
1161,1568,1
1161,1597,1
1161,1856,1
1161,1930,1
1161,2069,1
1163,31,1
1163,99,1
1163,103,1
1163,210,1
1163,211,1
1163,216,1
1163,306,1
1163,396,1
1163,446,1
1163,534,1
1163,575,1
1163,665,1
1163,762,1
1163,859,1
1163,1164,1
1163,1213,1
1163,1514,1
1164,31,1
1164,59,1
1164,62,1
1164,99,1
1164,183,1
1164,210,1
1164,211,1
1164,371,1
1164,419,1
1164,446,1
1164,479,1
1164,499,1
1164,534,1
1164,539,1
1164,575,1
1164,577,1
1164,611,1
1164,642,1
1164,699,1
1164,726,1
1164,762,1
1164,831,1
1164,859,1
1164,994,1
1164,1023,1
1164,1125,1
1164,1154,1
1164,1163,1
1164,1165,1
1164,1167,1
1164,1173,1
1164,1213,1
1164,1249,1
1164,1255,1
1164,1343,1
1164,1432,1
1164,1480,1
1164,1491,1
1164,1496,1
1164,1514,1
1164,1653,1
1164,1691,1
1164,1706,1
1164,1709,1
1164,1752,1
1164,1777,1
1164,1818,1
1164,1859,1
1164,1869,1
1164,1883,1
1164,2016,1
1164,2059,1
1165,62,1
1165,99,1
1165,216,1
1165,499,1
1165,534,1
1165,596,1
1165,704,1
1165,753,1
1165,762,1
1165,1164,1
1165,1173,1
1165,1343,1
1166,183,1
1166,499,1
1166,596,1
1166,1149,1
1167,43,1
1167,122,1
1167,143,1
1167,294,1
1167,426,1
1167,447,1
1167,454,1
1167,697,1
1167,829,1
1167,994,1
1167,1013,1
1167,1021,1
1167,1035,1
1167,1106,1
1167,1148,1
1167,1154,1
1167,1156,1
1167,1164,1
1167,1230,1
1167,1254,1
1167,1411,1
1167,1625,1
1167,1691,1
1167,1723,1
1167,1785,1
1167,1882,1
1167,1975,1
1167,2006,1
1170,266,1
1170,298,1
1170,431,1
1170,475,1
1170,1130,1
1170,1443,1
1170,1539,1
1170,1573,1
1171,223,1
1171,227,1
1171,322,1
1171,332,1
1171,385,1
1171,390,1
1171,419,1
1171,451,1
1171,514,1
1171,674,1
1171,717,1
1171,732,1
1171,938,1
1171,1137,1
1171,1272,1
1171,1423,1
1171,1686,1
1171,1773,1
1171,1810,1
1171,1895,1
1171,1983,1
1171,2059,1
1171,2071,1
1172,212,1
1172,213,1
1172,234,1
1172,406,1
1172,831,1
1173,31,1
1173,99,1
1173,210,1
1173,211,1
1173,306,1
1173,357,1
1173,480,1
1173,499,1
1173,534,1
1173,575,1
1173,665,1
1173,780,1
1173,859,1
1173,955,1
1173,959,1
1173,1130,1
1173,1164,1
1173,1165,1
1173,1213,1
1173,1244,1
1173,1258,1
1173,1343,1
1173,1427,1
1173,1496,1
1173,1514,1
1173,1798,1
1173,1835,1
1173,1915,1
1173,1942,1
1173,2097,1
1174,63,1
1174,109,1
1174,157,1
1174,640,1
1174,687,1
1174,696,1
1174,709,1
1174,738,1
1174,753,1
1174,827,1
1174,835,1
1174,865,1
1174,877,1
1174,890,1
1174,1270,1
1174,1488,1
1174,1536,1
1174,2077,1
1176,1476,1
1176,1825,1
1177,298,1
1177,1055,1
1177,1527,1
1177,1816,1
1177,2019,1
1178,8,1
1178,11,1
1178,162,1
1178,355,1
1178,419,1
1178,437,1
1178,1119,1
1178,1410,1
1178,1690,1
1178,1769,1
1179,11,1
1179,68,1
1179,158,1
1179,253,1
1179,271,1
1179,301,1
1179,315,1
1179,339,1
1179,348,1
1179,383,1
1179,419,1
1179,472,1
1179,490,1
1179,501,1
1179,503,1
1179,543,1
1179,569,1
1179,632,1
1179,655,1
1179,660,1
1179,723,1
1179,830,1
1179,884,1
1179,938,1
1179,966,1
1179,984,1
1179,985,1
1179,1001,1
1179,1071,1
1179,1072,1
1179,1102,1
1179,1104,1
1179,1106,1
1179,1124,1
1179,1132,1
1179,1133,1
1179,1189,1
1179,1253,1
1179,1278,1
1179,1515,1
1179,1567,1
1179,1600,1
1179,1614,1
1179,1632,1
1179,1663,1
1179,1690,1
1179,1965,1
1179,1973,1
1179,2018,1
1179,2038,1
1179,2068,1
1179,2087,1
1180,298,1
1180,370,1
1180,417,1
1180,636,1
1180,1527,1
1180,1597,1
1180,1894,1
1181,78,1
1181,1258,1
1182,1801,1
1182,1975,1
1183,18,1
1183,198,1
1183,370,1
1183,401,1
1183,490,1
1183,521,1
1183,831,1
1183,846,1
1183,881,1
1183,1088,1
1183,1146,1
1183,1450,1
1183,1478,1
1183,2001,1
1184,7,1
1184,13,1
1184,24,1
1184,129,1
1184,142,1
1184,243,1
1184,271,1
1184,275,1
1184,329,1
1184,340,1
1184,390,1
1184,474,1
1184,501,1
1184,542,1
1184,609,1
1184,621,1
1184,635,1
1184,659,1
1184,674,1
1184,713,1
1184,717,1
1184,730,1
1184,732,1
1184,761,1
1184,815,1
1184,831,1
1184,898,1
1184,930,1
1184,966,1
1184,1023,1
1184,1027,1
1184,1033,1
1184,1132,1
1184,1186,1
1184,1198,1
1184,1263,1
1184,1300,1
1184,1301,1
1184,1308,1
1184,1515,1
1184,1528,1
1184,1532,1
1184,1535,1
1184,1600,1
1184,1606,1
1184,1641,1
1184,1722,1
1184,1895,1
1184,1965,1
1184,1973,1
1184,1993,1
1184,2020,1
1184,2021,1
1184,2058,1
1185,502,1
1185,558,1
1185,1033,1
1185,1425,1
1185,1616,1
1185,1838,1
1186,150,1
1186,1102,1
1186,1137,1
1186,1184,1
1186,1552,1
1186,1605,1
1186,2021,1
1187,1404,1
1187,1660,1
1187,2044,1
1188,162,1
1188,219,1
1188,387,1
1188,1054,1
1188,1381,1
1188,1590,1
1188,1690,1
1189,11,1
1189,58,1
1189,132,1
1189,162,1
1189,214,1
1189,258,1
1189,353,1
1189,399,1
1189,400,1
1189,518,1
1189,531,1
1189,542,1
1189,572,1
1189,589,1
1189,590,1
1189,621,1
1189,684,1
1189,781,1
1189,801,1
1189,862,1
1189,1017,1
1189,1023,1
1189,1179,1
1189,1247,1
1189,1300,1
1189,1343,1
1189,1356,1
1189,1390,1
1189,1503,1
1189,1560,1
1189,1742,1
1189,1762,1
1189,1813,1
1189,1856,1
1189,1863,1
1189,1869,1
1189,2004,1
1189,2018,1
1190,863,1
1191,788,1
1191,1210,1
1191,1236,1
1191,1472,1
1191,1543,1
1191,1918,1
1191,1929,1
1192,453,1
1192,794,1
1192,1563,1
1193,1543,1
1194,69,1
1194,725,1
1194,1004,1
1194,1075,1
1194,1691,1
1194,1755,1
1194,1801,1
1195,1238,1
1195,1962,1
1196,10,1
1196,127,1
1196,152,1
1196,198,1
1196,247,1
1196,303,1
1196,459,1
1196,706,1
1196,800,1
1196,814,1
1196,846,1
1196,917,1
1196,966,1
1196,986,1
1196,1020,1
1196,1052,1
1196,1277,1
1196,1281,1
1196,1380,1
1196,1544,1
1196,1562,1
1196,1662,1
1196,1682,1
1196,1772,1
1196,1809,1
1196,2008,1
1196,2042,1
1196,2070,1
1196,2077,1
1197,150,1
1197,399,1
1197,419,1
1197,531,1
1197,749,1
1197,1046,1
1197,1080,1
1197,1136,1
1197,1253,1
1197,1365,1
1197,2018,1
1197,2027,1
1197,2037,1
1197,2068,1
1197,2072,1
1198,134,1
1198,150,1
1198,152,1
1198,162,1
1198,179,1
1198,248,1
1198,310,1
1198,330,1
1198,351,1
1198,355,1
1198,383,1
1198,481,1
1198,808,1
1198,816,1
1198,862,1
1198,882,1
1198,906,1
1198,941,1
1198,1001,1
1198,1058,1
1198,1145,1
1198,1184,1
1198,1356,1
