userID,tagID,value
975,81,1
975,130,1
975,176,1
975,178,1
975,182,1
975,194,1
975,570,1
975,1249,1
975,2056,1
975,79,1
975,1836,1
976,73,1
976,78,1
976,79,1
976,1,1
976,190,1
976,1433,1
976,247,1
976,508,1
976,512,1
976,695,1
976,1356,1
976,2349,1
976,72,1
976,192,1
976,75,1
976,16,1
976,25,1
976,191,1
976,526,1
976,545,1
976,80,1
976,81,1
976,84,1
977,192,1
977,213,1
977,364,1
977,508,1
977,797,1
977,843,1
977,1967,1
977,5667,1
977,84,1
977,231,1
977,352,1
977,2345,1
977,2380,1
977,81,1
977,389,1
978,76,1
978,6,1
978,615,1
978,89,1
978,542,1
978,7,1
978,82,1
978,87,1
978,14,1
978,387,1
978,414,1
979,72,1
979,61,1
979,189,1
979,25,1
979,24,1
979,39,1
979,73,1
979,352,1
979,78,1
979,79,1
979,109,1
979,81,1
979,167,1
979,784,1
979,102,1
979,170,1
979,18,1
979,4531,1
979,1,1
979,177,1
979,176,1
979,508,1
979,1680,1
979,1727,1
979,829,1
979,493,1
979,1387,1
979,247,1
979,735,1
979,91,1
979,304,1
979,830,1
979,181,1
979,2637,1
979,386,1
979,182,1
979,6,1
979,625,1
979,445,1
979,130,1
979,179,1
979,249,1
979,193,1
979,75,1
979,88,1
979,134,1
979,575,1
979,6314,1
979,74,1
979,1210,1
980,14,1
980,2885,1
981,6483,1
981,6482,1
981,6489,1
981,6486,1
981,6487,1
981,6485,1
981,6488,1
981,191,1
981,185,1
982,18,1
982,39,1
982,105,1
984,18,1
984,24,1
984,39,1
984,49,1
984,130,1
984,102,1
984,103,1
984,167,1
984,73,1
985,24,1
985,693,1
985,193,1
985,73,1
985,23,1
985,625,1
985,18,1
986,1,1
986,73,1
986,78,1
986,79,1
986,177,1
986,178,1
986,194,1
986,376,1
986,4466,1
987,24,1
987,39,1
987,132,1
987,304,1
987,640,1
990,79,1
991,75,1
991,387,1
991,73,1
991,25,1
991,192,1
991,545,1
991,169,1
991,181,1
991,182,1
991,78,1
991,318,1
991,1356,1
993,14,1
993,33,1
993,59,1
993,87,1
993,1322,1
993,26,1
993,82,1
993,1280,1
993,81,1
993,180,1
993,73,1
993,127,1
993,311,1
993,432,1
993,6540,1
993,296,1
993,601,1
993,935,1
993,442,1
993,574,1
993,178,1
993,5407,1
993,1222,1
993,4,1
993,3335,1
993,6546,1
993,1017,1
994,18,1
994,39,1
994,105,1
994,21,1
994,130,1
994,13,1
994,14,1
994,79,1
994,25,1
994,15,1
994,195,1
994,24,1
994,134,1
994,23,1
994,191,1
994,78,1
994,33,1
994,88,1
994,192,1
994,387,1
994,73,1
994,81,1
994,4846,1
994,167,1
994,28,1
994,30,1
994,140,1
994,315,1
994,541,1
994,87,1
994,184,1
994,185,1
994,1995,1
994,299,1
994,545,1
994,83,1
994,735,1
994,193,1
994,292,1
994,1737,1
994,608,1
994,216,1
994,4430,1
994,2843,1
994,4282,1
995,18,1
995,24,1
995,39,1
995,49,1
995,130,1
996,2166,1
996,6571,1
996,6577,1
996,6580,1
996,1302,1
996,292,1
996,130,1
996,823,1
996,83,1
996,318,1
996,830,1
996,4792,1
996,6561,1
996,6562,1
996,306,1
996,32,1
996,6576,1
996,33,1
996,2534,1
996,6383,1
996,545,1
996,185,1
996,6563,1
996,2806,1
996,526,1
996,3577,1
996,6363,1
996,299,1
996,6579,1
996,191,1
996,6567,1
996,2766,1
996,6360,1
996,6566,1
996,6565,1
996,6568,1
996,1136,1
996,6573,1
997,187,1
997,304,1
997,81,1
997,292,1
997,296,1
997,73,1
997,39,1
997,1492,1
997,826,1
997,103,1
997,79,1
997,33,1
997,176,1
997,750,1
997,642,1
997,4471,1
997,245,1
997,127,1
997,134,1
997,3061,1
997,178,1
997,186,1
997,194,1
997,1844,1
997,625,1
997,712,1
997,84,1
997,104,1
997,723,1
998,39,1
998,167,1
998,24,1
999,5,1
999,1889,1
999,78,1
999,81,1
999,829,1
999,87,1
999,387,1
999,76,1
999,191,1
999,3579,1
999,1006,1
999,1017,1
999,3261,1
999,26,1
999,185,1
999,24,1
999,109,1
1001,109,1
1002,6622,1
1002,39,1
1003,24,1
1003,25,1
1003,1023,1
1003,1032,1
1003,210,1
1003,352,1
1003,6624,1
1003,347,1
1003,447,1
1003,625,1
1003,735,1
1003,1975,1
1003,6625,1
1003,6623,1
1003,2638,1
1004,6628,1
1004,6629,1
1004,5329,1
1004,757,1
1004,79,1
1004,16,1
1004,275,1
1004,39,1
1004,84,1
1004,354,1
1004,24,1
1004,5194,1
1004,181,1
1004,3657,1
1004,81,1
1004,292,1
1004,2349,1
1004,1368,1
1005,103,1
1005,304,1
1005,4676,1
1006,625,1
1006,24,1
1006,195,1
1006,3834,1
1006,73,1
1006,321,1
1006,601,1
1006,432,1
1006,693,1
1006,360,1
1006,292,1
1006,1627,1
1006,604,1
1006,396,1
1006,184,1
1006,526,1
1006,203,1
1006,39,1
1007,16,1
1007,24,1
1007,25,1
1007,73,1
1007,39,1
1007,78,1
1007,213,1
1007,3375,1
1007,83,1
1007,625,1
1007,352,1
1007,1102,1
1007,1352,1
1007,184,1
1007,735,1
1007,85,1
1007,102,1
1007,203,1
1007,839,1
1007,4079,1
1007,238,1
1007,308,1
1007,79,1
1007,72,1
1007,192,1
1007,247,1
1007,167,1
1007,557,1
1007,1354,1
1007,103,1
1007,784,1
1007,1368,1
1007,1423,1
1007,1634,1
1007,4430,1
1007,6645,1
1007,6646,1
1007,193,1
1007,1348,1
1007,6304,1
1007,695,1
1007,1074,1
1007,108,1
1007,1076,1
1007,387,1
1007,227,1
1007,1387,1
1007,1210,1
1008,14,1
1008,87,1
1008,1995,1
1008,16,1
1008,275,1
1008,2,1
1008,6648,1
1008,376,1
1008,180,1
1008,33,1
1008,194,1
1008,3586,1
1008,5778,1
1008,81,1
1008,1017,1
1008,181,1
1008,32,1
1008,84,1
1008,1252,1
1008,1,1
1008,1210,1
1008,67,1
1008,160,1
1008,1222,1
1008,178,1
1008,79,1
1008,935,1
1008,821,1
1008,849,1
1009,79,1
1009,81,1
1009,73,1
1009,182,1
1009,181,1
1009,18,1
1009,297,1
1010,2006,1
1010,3865,1
1010,6678,1
1011,5786,1
1011,762,1
1011,213,1
1011,4,1
1012,182,1
1012,61,1
1012,309,1
1013,61,1
1013,78,1
1013,79,1
1013,170,1
1013,345,1
1013,821,1
1013,1358,1
1014,689,1
1015,6701,1
1015,1252,1
1015,1355,1
1015,526,1
1015,185,1
1016,81,1
1016,2609,1
1016,2610,1
1016,292,1
1016,73,1
1016,130,1
1016,757,1
1016,611,1
1016,87,1
1016,33,1
1016,160,1
1016,83,1
1016,695,1
1016,20,1
1016,127,1
1016,1627,1
1016,18,1
1016,304,1
1016,181,1
1016,265,1
1016,296,1
1016,2233,1
1016,187,1
1016,84,1
1016,360,1
1016,185,1
1016,4113,1
1017,24,1
1017,636,1
1017,2099,1
1017,1204,1
1017,3394,1
1018,743,1
1020,185,1
1020,247,1
1020,292,1
1020,73,1
1020,192,1
1020,195,1
1020,24,1
1020,130,1
1020,167,1
1020,508,1
1020,625,1
1020,109,1
1020,405,1
1020,1753,1
1020,2349,1
1020,78,1
1020,79,1
1020,177,1
1020,169,1
1020,181,1
1020,642,1
1020,386,1
1020,199,1
1020,81,1
1020,1249,1
1020,1252,1
1020,103,1
1020,1,1
1020,194,1
1020,376,1
1020,352,1
1020,389,1
1020,176,1
1020,91,1
1020,72,1
1020,25,1
1020,735,1
1020,170,1
1020,18,1
1020,178,1
1020,187,1
1020,2,1
1020,180,1
1020,695,1
1020,1356,1
1020,182,1
1020,105,1
1020,848,1
1020,527,1
1021,14,1
1021,18,1
1021,79,1
1021,105,1
1021,6728,1
1021,73,1
1021,81,1
1021,16,1
1021,25,1
1021,275,1
1021,88,1
1021,192,1
1021,387,1
1021,191,1
1021,829,1
1021,1,1
1021,72,1
1021,24,1
1021,247,1
1021,181,1
1021,182,1
1021,195,1
1021,134,1
1021,830,1
1021,184,1
1021,321,1
1021,695,1
1021,735,1
1021,850,1
1021,1097,1
1021,2461,1
1021,3048,1
1021,130,1
1021,541,1
1022,78,1
1023,213,1
1023,2472,1
1023,199,1
1023,662,1
1023,24,1
1023,130,1
1023,238,1
1023,636,1
1023,797,1
1023,1237,1
1023,2868,1
1023,132,1
1023,503,1
1023,664,1
1023,665,1
1023,667,1
1023,781,1
1023,814,1
1023,1495,1
1023,1613,1
1023,2349,1
1023,73,1
1023,109,1
1024,364,1
1024,139,1
1024,39,1
1024,61,1
1024,140,1
1024,85,1
1025,73,1
1025,85,1
1025,1892,1
1025,192,1
1025,195,1
1025,311,1
1025,1468,1
1025,1850,1
1025,5104,1
1025,170,1
1025,72,1
1025,409,1
1025,445,1
1025,829,1
1025,830,1
1025,108,1
1025,1076,1
1025,181,1
1025,188,1
1025,196,1
1025,545,1
1025,991,1
1025,1462,1
1025,1978,1
1025,33,1
1025,134,1
1025,184,1
1025,191,1
1025,712,1
1026,6763,1
1026,4,1
1026,6,1
1026,61,1
1026,6765,1
1026,3706,1
1026,73,1
1026,5,1
1026,6767,1
1026,738,1
1026,1,1
1026,6764,1
1026,376,1
1026,850,1
1026,1842,1
1026,1097,1
1026,2985,1
1026,741,1
1026,181,1
1026,1845,1
1026,281,1
1026,91,1
1026,194,1
1026,432,1
1026,4307,1
1026,3,1
1026,3599,1
1026,18,1
1026,191,1
1026,1478,1
1026,2824,1
1027,3028,1
1028,1956,1
1028,6144,1
1029,6253,1
1029,850,1
1029,1097,1
1029,1424,1
1029,1495,1
1029,4397,1
1029,5094,1
1029,6798,1
1029,6805,1
1029,6815,1
1029,5083,1
1029,6794,1
1029,6796,1
1029,6808,1
1029,16,1
1029,25,1
1029,184,1
1029,330,1
1029,4915,1
1029,6795,1
1029,6804,1
1029,39,1
1029,6797,1
1029,6811,1
1029,6809,1
1029,6813,1
1029,670,1
1029,6799,1
1029,6803,1
1029,6817,1
1029,6801,1
1029,6807,1
1029,508,1
1029,299,1
1029,6816,1
1029,6819,1
1029,6810,1
1029,6800,1
1029,6812,1
1029,6806,1
1029,1560,1
1029,252,1
1029,625,1
1029,6802,1
1029,98,1
1029,595,1
1029,265,1
1029,607,1
1030,5,1
1030,73,1
1030,424,1
1030,76,1
1030,21,1
1030,181,1
1030,186,1
1030,385,1
1030,177,1
1030,61,1
1030,83,1
1030,79,1
1030,102,1
1030,72,1
1030,91,1
1030,386,1
1030,5407,1
1030,33,1
1030,378,1
1030,376,1
1030,176,1
1030,178,1
1030,1006,1
1030,1,1
1030,81,1
1030,741,1
1030,194,1
1030,2213,1
1030,227,1
1030,442,1
1030,1210,1
1030,742,1
1030,1264,1
1030,85,1
1030,343,1
1032,24,1
1032,73,1
1032,88,1
1032,192,1
1032,695,1
1032,72,1
1032,2209,1
1032,829,1
1032,830,1
1032,4263,1
1032,6824,1
1032,6825,1
1032,625,1
1032,1074,1
1032,83,1
1032,251,1
1032,85,1
1032,4079,1
1032,445,1
1032,503,1
1032,1076,1
1032,79,1
1032,80,1
1032,4854,1
1032,193,1
1032,735,1
1032,394,1
1032,547,1
1032,253,1
1032,1210,1
1032,4261,1
1032,6833,1
1032,3609,1
1032,185,1
1032,346,1
1032,1344,1
1033,358,1
1033,18,1
1033,209,1
1033,213,1
1033,797,1
1033,2720,1
1034,24,1
1034,213,1
1034,304,1
1035,13,1
1035,14,1
1035,24,1
1035,26,1
1035,27,1
1035,73,1
1035,78,1
1035,79,1
1035,81,1
1035,84,1
1035,87,1
1035,88,1
1035,130,1
1035,134,1
1035,179,1
1035,190,1
1035,296,1
1035,346,1
1035,364,1
1035,387,1
1035,389,1
1035,391,1
1035,393,1
1035,398,1
1035,424,1
1035,447,1
1035,543,1
1035,575,1
1035,824,1
1035,1086,1
1035,1198,1
1035,1478,1
1035,2244,1
1035,2726,1
1035,4102,1
1035,4605,1
1036,6852,1
1036,6853,1
1037,311,1
1037,557,1
1037,829,1
1038,16,1
1038,24,1
1038,25,1
1038,26,1
1038,39,1
1038,74,1
1038,79,1
1038,210,1
1038,395,1
1038,2006,1
1038,18,1
1038,352,1
1038,514,1
1038,6868,1
1038,14,1
1038,191,1
1038,179,1
1038,424,1
1038,72,1
1038,185,1
1038,526,1
1038,73,1
1038,275,1
1038,396,1
1038,830,1
1038,83,1
1038,521,1
1038,6875,1
1038,387,1
1038,1538,1
1040,79,1
1040,134,1
1040,193,1
1040,1634,1
1040,3075,1
1040,376,1
1040,378,1
1040,180,1
1040,78,1
1040,76,1
1040,615,1
1040,828,1
1040,182,1
1040,308,1
1040,73,1
1040,181,1
1040,601,1
1040,72,1
1040,139,1
1040,141,1
1040,80,1
1040,1284,1
1040,1076,1
1040,122,1
1040,304,1
1040,4397,1
1040,194,1
1040,432,1
1041,2185,1
1041,2416,1
1042,209,1
1042,797,1
1042,208,1
1044,127,1
1044,6895,1
1044,6900,1
1044,1447,1
1046,370,1
1046,6103,1
1046,206,1
1046,2700,1
1047,33,1
1047,178,1
1047,2495,1
1047,6925,1
1049,14,1
1049,18,1
1049,20,1
1049,79,1
1049,81,1
1049,1911,1
1049,39,1
1049,483,1
1049,46,1
1049,56,1
1049,73,1
1049,78,1
1049,352,1
1049,364,1
1049,6934,1
1049,84,1
1049,195,1
1049,388,1
1049,955,1
1049,2349,1
1049,88,1
1049,387,1
1049,389,1
1049,170,1
1049,16,1
1049,25,1
1049,190,1
1049,210,1
1049,275,1
1049,426,1
1049,1859,1
1049,67,1
1049,33,1
1049,75,1
1049,230,1
1049,285,1
1049,1016,1
1049,6936,1
1049,191,1
1049,545,1
1049,1627,1
1049,21,1
1050,364,1
1050,662,1
1050,3545,1
1050,1512,1
1051,1,1
1051,181,1
1051,170,1
1051,76,1
1051,311,1
1051,194,1
1051,33,1
1051,79,1
1051,81,1
1051,78,1
1052,78,1
1052,80,1
1052,79,1
1052,2244,1
1052,84,1
1052,1538,1
1052,275,1
1052,249,1
1052,181,1
1052,81,1
1052,72,1
1052,445,1
1052,935,1
1052,33,1
1052,73,1
1052,88,1
1052,394,1
1052,1076,1
1052,4340,1
1052,195,1
1052,296,1
1052,245,1
1052,253,1
1052,391,1
1052,1812,1
1052,1846,1
1052,14,1
1052,393,1
1052,2199,1
1052,3585,1
1052,242,1
1052,170,1
1053,24,1
1053,128,1
1053,238,1
1054,347,1
1054,6957,1
1054,6956,1
1054,14,1
1054,1995,1
1054,836,1
1054,3048,1
1054,823,1
1054,1640,1
1055,73,1
1055,78,1
1055,79,1
1055,352,1
1055,1892,1
1055,2,1
1055,852,1
1055,1228,1
1055,1754,1
1055,3810,1
1055,210,1
1055,349,1
1055,194,1
1055,2809,1
1055,5994,1
1055,130,1
1055,183,1
1055,229,1
1055,134,1
1055,216,1
1055,712,1
1055,76,1
1055,387,1
1055,406,1
1055,432,1
1055,7,1
1055,179,1
1055,1252,1
1056,24,1
1056,73,1
1056,109,1
1056,306,1
1056,356,1
1056,509,1
1056,102,1
1056,130,1
1056,167,1
1056,39,1
1056,105,1
1056,202,1
1056,847,1
1056,1735,1
1056,2398,1
1056,134,1
1056,349,1
1057,734,1
1057,1080,1
1058,130,1
1058,73,1
1058,109,1
1058,724,1
1058,2349,1
1058,6976,1
1058,24,1
1058,306,1
1058,349,1
1058,405,1
1058,176,1
1060,18,1
1060,21,1
1060,39,1
1060,130,1
1060,88,1
1060,387,1
1060,424,1
1060,73,1
1060,79,1
1060,275,1
1060,14,1
1060,87,1
1060,191,1
1060,192,1
1060,1,1
1060,76,1
1060,526,1
1060,81,1
1060,85,1
1060,5667,1
1060,72,1
1060,543,1
1060,69,1
1060,311,1
1060,102,1
1060,103,1
1060,181,1
1060,611,1
1060,180,1
1060,83,1
1060,442,1
1060,1322,1
1060,376,1
1060,2244,1
1060,830,1
1060,564,1
1060,568,1
1060,2892,1
1060,6980,1
1060,2489,1
1060,1017,1
1060,265,1
1060,13,1
1060,391,1
1060,541,1
1060,33,1
1060,935,1
1060,393,1
1061,829,1
1061,1,1
1061,73,1
1061,108,1
1061,18,1
1061,79,1
1061,309,1
1061,4263,1
1061,6981,1
1061,182,1
1061,1455,1
1061,1978,1
1061,265,1
1061,311,1
1061,1344,1
1062,13,1
1062,18,1
1062,62,1
1062,39,1
1062,4079,1
1062,85,1
1062,625,1
1062,14,1
1062,187,1
1062,2892,1
1062,619,1
1062,130,1
1062,935,1
1062,311,1
1062,1850,1
1062,15,1
1062,811,1
1062,84,1
1062,26,1
1062,59,1
1062,574,1
1062,3590,1
1062,33,1
1062,37,1
1062,735,1
1062,712,1
1062,69,1
1062,192,1
1064,25,1
1064,26,1
1064,213,1
1064,234,1
1064,364,1
1064,409,1
1064,422,1
1064,795,1
1064,797,1
1064,801,1
1064,2380,1
1064,2548,1
1064,3542,1
1064,6998,1
1064,6999,1
1064,7000,1
1064,7001,1
1064,7013,1
1064,6997,1
1064,216,1
1064,839,1
1064,122,1
1064,737,1
1064,1431,1
1064,3375,1
1064,4953,1
1064,7005,1
1064,780,1
1064,2520,1
1064,7003,1
1064,527,1
1064,735,1
1064,7002,1
1064,192,1
1064,352,1
1064,7004,1
1064,1091,1
1065,18,1
1065,3577,1
1067,16,1
1067,19,1
1067,25,1
1067,46,1
1067,84,1
1067,121,1
1067,179,1
1067,181,1
1067,275,1
1067,1542,1
1067,1859,1
1068,170,1
1068,73,1
1068,78,1
1068,79,1
1068,249,1
1068,182,1
1070,81,1
1070,285,1
1070,88,1
1070,2043,1
1070,181,1
1070,84,1
1071,199,1
1071,18,1
1071,39,1
1071,130,1
1071,1973,1
1072,208,1
1072,209,1
1072,1297,1
1072,184,1
1072,406,1
1072,823,1
1073,134,1
1073,292,1
1073,3609,1
1073,85,1
1073,625,1
1073,22,1
1073,24,1
1073,32,1
1073,83,1
1073,88,1
1073,4273,1
1073,6576,1
1073,73,1
1073,526,1
1073,799,1
1073,6168,1
1073,7041,1
1073,39,1
1073,251,1
1073,116,1
1073,825,1
1073,3532,1
1073,37,1
1073,829,1
1073,1870,1
1073,185,1
1073,191,1
1073,830,1
1073,2118,1
1073,4271,1
1073,7040,1
1073,81,1
1073,4889,1
1074,25,1
1074,16,1
1074,187,1
1074,195,1
1074,275,1
1074,18,1
1074,74,1
1074,79,1
1074,73,1
1074,1478,1
1074,80,1
1074,1685,1
1074,3,1
1074,395,1
1074,309,1
1074,181,1
1074,612,1
1074,192,1
1075,121,1
1075,81,1
1075,195,1
1075,855,1
1075,24,1
1075,25,1
1075,74,1
1075,21,1
1075,130,1
1075,33,1
1075,79,1
1075,18,1
1075,601,1
1075,16,1
1075,321,1
1075,396,1
1076,144,1
1076,364,1
1076,83,1
1076,408,1
1076,1796,1
1076,2613,1
1076,727,1
1076,4471,1
1076,4487,1
1078,91,1
1078,179,1
1079,127,1
1079,642,1
1079,7070,1
1079,885,1
1080,208,1
1080,24,1
1080,130,1
1080,209,1
1080,1086,1
1080,4157,1
1080,234,1
1080,167,1
1080,625,1
1080,508,1
1080,349,1
1080,308,1
1080,356,1
1080,109,1
1080,238,1
1080,3022,1
1081,73,1
1081,78,1
1081,79,1
1081,81,1
1081,387,1
1081,84,1
1081,275,1
1081,24,1
1081,192,1
1081,195,1
1081,247,1
1081,30,1
1081,170,1
1081,352,1
1081,18,1
1081,216,1
1082,39,1
1082,84,1
1082,512,1
1082,545,1
1082,7089,1
1082,306,1
1082,309,1
1082,321,1
1082,354,1
1082,641,1
1082,2668,1
1082,3004,1
1082,7086,1
1082,18,1
1082,1426,1
1082,134,1
1082,824,1
1082,195,1
1082,736,1
1082,7088,1
1082,7091,1
1082,201,1
1082,130,1
1082,526,1
1082,140,1
1082,410,1
1082,7090,1
1082,611,1
1082,1538,1
1082,296,1
1082,123,1
1082,2349,1
1082,2166,1
1082,139,1
1082,730,1
1082,6450,1
1082,724,1
1082,81,1
1082,836,1
1082,601,1
1082,238,1
1082,185,1
1082,2664,1
1084,105,1
1084,604,1
1084,84,1
1084,3333,1
1084,79,1
1084,87,1
1084,1995,1
1084,389,1
1084,1430,1
1084,74,1
1084,601,1
1084,18,1
1084,39,1
1084,195,1
1086,25,1
1086,192,1
1086,16,1
1086,625,1
1086,73,1
1086,81,1
1086,24,1
1086,829,1
1086,134,1
1086,292,1
1086,130,1
1086,193,1
1086,252,1
1086,695,1
1086,108,1
1086,88,1
1086,247,1
1086,80,1
1086,72,1
1086,181,1
1086,79,1
1086,268,1
1086,83,1
1086,275,1
1086,1252,1
1086,735,1
1086,253,1
1086,4429,1
1087,73,1
1087,79,1
1087,81,1
1087,84,1
1087,608,1
1088,206,1
1088,285,1
1088,422,1
1088,1886,1
1088,3450,1
1088,7103,1
1088,130,1
1088,3375,1
1088,4311,1
1088,7104,1
1088,1753,1
1088,185,1
1088,513,1
1088,3869,1
1088,180,1
1088,199,1
1088,309,1
1088,321,1
1088,2349,1
1088,3999,1
1088,4863,1
1088,432,1
1088,207,1
1088,831,1
1088,3366,1
1088,741,1
1088,7108,1
1088,194,1
1089,18,1
1089,565,1
1089,7113,1
1089,508,1
1089,181,1
1089,233,1
1089,25,1
1089,695,1
1090,1455,1
1090,1978,1
1091,73,1
1091,79,1
1091,109,1
1091,346,1
1091,185,1
1091,213,1
1091,234,1
1091,825,1
1091,1159,1
1091,78,1
1091,130,1
1091,169,1
1091,181,1
1091,1,1
1091,183,1
1091,738,1
1091,1252,1
1091,49,1
1091,195,1
1091,625,1
1091,1513,1
1091,46,1
1091,826,1
1091,84,1
1091,229,1
1091,285,1
1091,508,1
1091,799,1
1091,955,1
1091,387,1
1091,24,1
1091,607,1
1091,4549,1
1091,127,1
1091,182,1
1091,811,1
1092,18,1
1092,24,1
1092,130,1
1092,39,1
1092,167,1
1092,7134,1
1092,140,1
1092,213,1
1092,541,1
1092,2666,1
1092,3955,1
1092,81,1
1092,134,1
1092,184,1
1092,191,1
1092,229,1
1092,5302,1
1092,195,1
1092,352,1
1092,346,1
1092,526,1
1092,608,1
1092,73,1
1092,287,1
1093,127,1
1093,615,1
1093,1372,1
1094,127,1
1094,73,1
1094,389,1
1097,14,1
1097,15,1
1097,18,1
1097,21,1
1097,33,1
1097,39,1
1097,49,1
1097,62,1
1097,74,1
1097,79,1
1097,81,1
1097,121,1
1097,130,1
1097,187,1
1097,195,1
1097,199,1
1097,238,1
1097,346,1
1097,396,1
1097,347,1
1097,73,1
1097,296,1
1097,1534,1
1097,7179,1
1097,351,1
1097,509,1
1097,601,1
1097,850,1
1097,292,1
1097,167,1
1097,90,1
1097,1351,1
1097,1735,1
1097,1965,1
1097,1973,1
1097,105,1
1097,570,1
1097,1738,1
1098,86,1
1098,13,1
1098,21,1
1098,47,1
1098,130,1
1098,108,1
1098,600,1
1098,346,1
1099,18,1
1099,130,1
1099,187,1
1099,16,1
1099,17,1
1099,25,1
1099,512,1
1100,7188,1
1100,7191,1
1100,185,1
1100,526,1
1100,5778,1
1100,2762,1
1100,512,1
1100,7190,1
1100,5960,1
1100,741,1
1100,33,1
1100,3605,1
1100,7189,1
1100,7192,1
1100,130,1
1100,15,1
1100,14,1
1100,213,1
1100,3076,1
1100,426,1
1100,825,1
1100,259,1
1100,3213,1
1100,20,1
1100,13,1
1101,14,1
1101,33,1
1101,18,1
1101,34,1
1101,44,1
1101,47,1
1101,61,1
1101,69,1
1101,87,1
1101,309,1
1101,311,1
1101,4854,1
1101,116,1
1102,39,1
1102,2690,1
1103,61,1
1103,86,1
1103,179,1
1103,575,1
1103,74,1
1103,187,1
1103,600,1
1103,18,1
1103,21,1
1103,14,1
1103,13,1
1103,16,1
1103,25,1
1103,23,1
1103,130,1
1103,39,1
1103,79,1
1103,73,1
1103,134,1
1103,1,1
1103,81,1
1103,24,1
1103,105,1
1103,30,1
1103,389,1
1103,625,1
1103,15,1
1103,89,1
1103,83,1
1103,251,1
1103,352,1
1103,565,1
1103,545,1
1103,184,1
1103,102,1
1103,103,1
1103,34,1
1103,299,1
1103,203,1
1103,2479,1
1103,309,1
1103,3076,1
1103,28,1
1103,292,1
1103,20,1
1104,24,1
1104,39,1
1104,130,1
1104,13,1
1104,14,1
1104,18,1
1104,23,1
1104,187,1
1104,352,1
1104,25,1
1104,167,1
1104,231,1
1104,512,1
1104,4344,1
1104,319,1
1104,625,1
1104,664,1
1104,2638,1
1104,6155,1
1104,73,1
1104,79,1
1104,850,1
1104,410,1
1104,1357,1
1104,1995,1
1104,735,1
1104,208,1
1104,192,1
1104,1354,1
1104,102,1
1104,103,1
1104,304,1
1104,483,1
1104,2661,1
1104,829,1
1104,72,1
1104,417,1
1104,1102,1
1106,1,1
1106,24,1
1106,39,1
1106,78,1
1106,79,1
1106,81,1
1106,84,1
1106,109,1
1106,134,1
1106,170,1
1106,177,1
1106,181,1
1106,182,1
1106,183,1
1106,193,1
1106,195,1
1106,216,1
1106,231,1
1106,279,1
1106,296,1
1106,308,1
1106,347,1
1106,503,1
1106,511,1
1106,526,1
1106,545,1
1106,557,1
1106,712,1
1106,727,1
1106,850,1
1106,989,1
1106,991,1
1106,1089,1
1106,1252,1
1106,1302,1
1106,1354,1
1106,1387,1
1106,1596,1
1106,1836,1
1106,2465,1
1106,2824,1
1106,3166,1
1106,3232,1
1106,3237,1
1106,3657,1
1106,4516,1
1106,7251,1
1107,78,1
1107,376,1
1107,72,1
1107,761,1
1107,1359,1
1108,7252,1
1108,102,1
1108,7257,1
1108,7255,1
1108,290,1
1108,7253,1
1108,67,1
1108,7256,1
1108,7254,1
1108,83,1
1108,191,1
1108,69,1
1108,7260,1
1108,7258,1
1108,2534,1
1108,33,1
1108,5800,1
1108,14,1
1108,7259,1
1108,541,1
1109,24,1
1109,408,1
1109,1080,1
1109,1554,1
1110,5,1
1110,1889,1
1110,385,1
1110,619,1
1110,386,1
1110,76,1
1110,7286,1
1110,615,1
1110,6936,1
1110,1,1
1110,91,1
1110,376,1
1110,742,1
1110,2053,1
1111,130,1
1111,1745,1
1112,26,1
1112,33,1
1112,87,1
1112,191,1
1112,821,1
1112,13,1
1112,14,1
1112,79,1
1112,81,1
1112,213,1
1112,18,1
1112,1,1
1112,1006,1
1112,187,1
1112,309,1
1112,47,1
1112,73,1
1112,5,1
1112,76,1
1112,1889,1
1112,84,1
1112,1017,1
1112,424,1
1112,1682,1
1112,1842,1
1112,743,1
1112,82,1
1112,442,1
1112,1322,1
1112,46,1
1112,78,1
1112,121,1
1112,387,1
1112,364,1
1112,15,1
1112,88,1
1112,180,1
1112,543,1
1112,1362,1
1112,5976,1
1112,32,1
1112,83,1
1113,727,1
1113,829,1
1113,191,1
1114,81,1
1114,195,1
1114,73,1
1114,389,1
1114,527,1
1114,2464,1
1114,7,1
1114,78,1
1114,249,1
1114,321,1
1114,1727,1
1115,16,1
1115,24,1
1115,25,1
1115,37,1
1115,74,1
1115,297,1
1115,309,1
1115,395,1
1115,1249,1
1118,21,1
1118,56,1
1118,130,1
1118,839,1
1118,74,1
1118,83,1
1118,127,1
1118,229,1
1118,234,1
1118,285,1
1118,387,1
1118,799,1
1118,803,1
1118,850,1
1118,2244,1
1118,81,1
1118,33,1
1118,194,1
1118,378,1
1118,385,1
1118,376,1
1118,75,1
1118,345,1
1120,18,1
1120,39,1
1120,25,1
1120,73,1
1120,24,1
1120,102,1
1120,130,1
1120,167,1
1120,625,1
1120,396,1
1121,299,1
1121,7333,1
1121,7334,1
1121,7336,1
1121,2700,1
1121,6573,1
1121,7346,1
1121,290,1
1121,3577,1
1121,18,1
1121,90,1
1121,564,1
1121,23,1
1121,26,1
1121,27,1
1121,33,1
1121,104,1
1121,187,1
1121,292,1
1121,302,1
1121,499,1
1121,826,1
1122,213,1
1122,730,1
1122,1658,1
1122,7000,1
1122,1368,1
1122,503,1
1124,850,1
1124,24,1
1124,39,1
1124,73,1
1124,109,1
1124,130,1
